Nome_Fundo,Publico_Alvo
ALIANZA ÍTACA DESENVOLVIMENTO FII,INVESTIDOR QUALIFICADO
ALIANZA ITACA DESENVOLVIMENTO FII,INVESTIDOR QUALIFICADO
SIG CAPITAL RECEBÍVEIS PULVERIZADOS FII,INVESTIDOR PROFISSIONAL
SIG CAPITAL RECEBIVEIS PULVERIZADOS FII,INVESTIDOR PROFISSIONAL
MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LOFT III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,INVESTIDOR PROFISSIONAL
FII DESENVOLVIMENTO 1 MODALMAIS,INVESTIDOR QUALIFICADO
JAFFA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - DEVELOPMENT V1,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO DEVELOPMENT V1,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,INVESTIDOR QUALIFICADO
FII MORE RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
MORE RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
AKITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BARO - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGENCIAS,INVESTIDORES EM GERAL
SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PROFESSIONAL PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PROFESSIONAL PROPERTIES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
FII FLAMENGO,INVESTIDOR PROFISSIONAL
FLAMENGO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
ZAVIT REAL ESTATE FUND - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ANGOSTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JASC RENDA VAREJO ESSENCIAL FUNDO DE INVEST. IMOBILIÁRIO,INVESTIDORES EM GERAL
GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,INVESTIDOR PROFISSIONAL
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,INVESTIDORES EM GERAL
FII IRIDIUM,INVESTIDORES EM GERAL
IRIDIUM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII BTG PACTUAL TERRAS AGRÍCOLAS,INVESTIDORES EM GERAL
FII BTG PACTUAL TERRAS AGÍCOLAS,INVESTIDORES EM GERAL
FII BTG PACTUAL TERRAS AGRICOLAS,INVESTIDORES EM GERAL
FII MORE GESTÃO ATIVA DE RECEBÍVEIS,INVESTIDOR QUALIFICADO
MORE GESTAO ATIVA DE RECEBIVEIS FII,INVESTIDOR QUALIFICADO
FII SUNO RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
SUNO RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
BLUEMACAW CATUAÍ TRIPLE A FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
BLUEMACAW CATUAI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII MAUÁ CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,INVESTIDOR PROFISSIONAL
FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,INVESTIDOR PROFISSIONAL
VALORA CRA FII NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
COSMIC - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
BRIO MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VINCI CREDIT SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII RBR ALPHA PLUS MULTIESTRATÉGIA REAL ESTATE,INVESTIDOR PROFISSIONAL
FII RBR PLUS MULTIESTRATÉGIA REAL ESTATE,INVESTIDOR PROFISSIONAL
RBR ALPHA PLUS MULTIESTRATEGIA REAL ESTATE FII,INVESTIDOR PROFISSIONAL
F.I.I. HOSPITAL UNIMED MACEIÓ,INVESTIDOR QUALIFICADO E PROFISSIONAL
F.I.I. HOSPITAL UNIMED MACEIÓ,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ROOFTOP II,INVESTIDOR QUALIFICADO
IRON CAPITAL FUNDO DE FUNDOS - FII,INVESTIDOR QUALIFICADO
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TISHMAN SPEYER GESTÃO DE ATIVOS IMOBILIÁRIOS FII,INVESTIDOR QUALIFICADO
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
FRONTEIRA MULTI FII,INVESTIDORES EM GERAL
MMVE OPORTUNIDADES IMOBILIÁRIAS FII,INVESTIDORES EM GERAL
WHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII GUARDIAN MULTIESTRATÉGIA,INVESTIDORES EM GERAL
XP CRÉDITO AGRÍCOLA-FUNDO DE INVESTIMENTO NAS CADEIAS PROD,INVESTIDORES EM GERAL
FIID3 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
CONTO ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
TARUMÃ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
FORGREEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO DIMAS,INVESTIDOR PROFISSIONAL
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VBI RENDA PREFERENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KUMO - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
INSTANT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JS ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
OPPORTUNITY BALASSIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII,INVESTIDOR PROFISSIONAL
NAVI RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP EXETER II DESENVOLVIMENTO LOGISTICO - FII,INVESTIDOR PROFISSIONAL
KINEA LOG DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VECTIS DATAGRO CRÉD AGRONEGÓCIO FI NAS CADEIAS PROD AGRO IMO,INVESTIDORES EM GERAL
NCH EQI RECEBIVEIS DO AGRONEGOCIO - FIAGRO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INSVESTIMENTO IMOBILIARIO PRIME OFFICES III,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - BRICK 80,INVESTIDOR PROFISSIONAL
SPECIALE REAL ESTATE DEVELOPMENT FII,INVESTIDOR PROFISSIONAL
TESOURARIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
LESTE FI NAS CAD PROD AGROINDUSTRIAIS - FIAGRO - IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO JGP CRÉDITO-FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRIME HOTELS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GRANBRAVA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JAFFA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
MS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS II,INVESTIDOR QUALIFICADO
BARRA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII JIVE PROPERTIES III FII,INVESTIDOR QUALIFICADO
CLARITAS LOGÍSTICA I - FI IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
